"ccode1" "ccode2" "edge" "defense" "mil_ratio" "tot_trade" "joint_dem" "year" "edgelab" "nis"
2 541 120 0 0.94835681 50.739998 0 1984 4136 0
2 541 120 0 0.94789588 78.779999 0 1985 4137 0
2 541 120 0 0.94207954 45.739998 0 1986 4138 0
2 541 120 0 0.97421145 85.309998 0 1987 4139 0
2 541 120 0 0.97621697 82.889999 0 1988 4140 0
2 541 120 0 0.97589159 65.779999 0 1989 4141 0
2 541 120 0 0.97348839 84.230003 0 1990 4142 0
2 541 120 0 0.97627211 54.199997 0 1991 4143 0
2 541 120 0 0.98004806 80.099998 0 1992 4144 0
2 541 120 0 0.98345959 40.199997 0 1993 4145 0
2 541 120 0 0.98041654 79.300003 0 1994 4146 0
2 541 120 0 0.98724747 81.090004 0 1995 4147 0
2 541 120 0 0.98482311 60.130001 0 1996 4148 0
2 541 120 0 0.98161173 72.199997 0 1997 4149 0
2 541 120 0 0.97762281 67.900002 0 1998 4150 0
2 541 120 0 0.97748053 56.100002 0 1999 4151 0
2 541 120 0 0.97967255 62.240002 0 2000 4152 0
2 541 120 0 0.98094308 39.669998 0 2001 4153 0
2 541 120 0 0.97738343 74.899994 0 2002 4154 0
2 541 120 0 0.98489165 113.58 0 2003 4155 0
2 541 120 0 0.98263568 59.279999 0 2004 4156 0
2 541 120 0 0.98579597 76.860001 0 2005 4157 0
2 541 120 0 0.98688734 82.800003 0 2006 4158 0
2 541 120 0 0.98780483 89.139999 0 2007 4159 0
2 551 121 0 0.96470517 45.119999 0 1969 4160 0
2 551 121 0 0.96337277 48.060001 0 1970 4161 0
2 551 121 0 0.95562261 68.699997 0 1971 4162 0
2 551 121 0 0.95172596 52.049999 0 1972 4163 0
2 551 121 0 0.95982701 54.82 0 1973 4164 0
2 551 121 0 0.9608525 67.619995 0 1974 4165 0
2 551 121 0 0.96272296 115.74 0 1975 4166 0
2 551 121 0 0.96258849 238.87 0 1976 4167 0
2 551 121 0 0.9638803 178.38 0 1977 4168 0
2 551 121 0 0.96754551 168.12 0 1978 4169 0
2 551 121 0 0.95380467 194.53 0 1979 4170 0
2 551 121 0 0.95920229 282.03 0 1980 4171 0
2 551 121 0 0.93938679 208.62 0 1981 4172 0
2 551 121 0 0.95764416 125.67 0 1982 4173 0
2 551 121 0 0.94229627 121.24001 0 1983 4174 0
2 551 121 0 0.94973826 169.50999 0 1984 4175 0
2 551 121 0 0.989353 130.41 0 1985 4176 0
2 551 121 0 0.98091191 124.78999 0 1986 4177 0
2 551 121 0 0.98058838 116.67 0 1987 4178 0
2 551 121 0 0.97390705 231.78999 0 1988 4179 0
2 551 121 0 0.97187763 115.7 0 1989 4180 0
2 551 121 0 0.97658587 152.06 0 1990 4181 0
2 551 121 0 0.98540133 99.490005 0 1991 4182 0
2 551 121 0 0.98881155 60.920002 0 1993 4183 0
2 551 121 0 0.9873538 75.75 0 1994 4184 0
2 551 121 0 0.98655778 61.709999 0 1995 4185 0
2 551 121 0 0.98539048 105.72 0 1996 4186 0
2 551 121 0 0.98452431 86.25 0 1997 4187 0
2 551 121 0 0.98112237 76.07 0 1998 4188 0
2 551 121 0 0.97617573 64.830002 0 1999 4189 0
2 551 121 0 0.99132001 76.440002 0 2000 4190 0
2 551 121 0 0.99200934 32.529999 0 2001 4191 0
2 551 121 0 0.99235272 23.620001 0 2002 4192 0
2 551 121 0 0.97566593 45.57 0 2003 4193 0
2 551 121 0 0.97157365 67.75 0 2004 4194 0
2 551 121 0 0.96764159 73.339996 0 2005 4195 0
2 551 121 0 0.95235842 86.790001 0 2006 4196 0
2 551 121 0 0.96012795 103.92 0 2007 4197 0
2 552 122 0 0.8914634 60.400002 0 1980 4198 0
2 552 122 0 0.90682119 234.59 0 1981 4199 0
2 552 122 0 0.92425704 235.70001 0 1982 4200 0
2 552 122 0 0.92321193 188.66 0 1983 4201 0
2 552 122 0 0.93742144 172.76999 0 1984 4202 0
2 552 122 0 0.94100428 154.01001 0 1985 4203 0
2 552 122 0 0.92593807 162.78 0 1986 4204 0
2 552 122 0 0.92230636 182.54001 0 1987 4205 0
2 552 122 0 0.91881531 182.39999 0 1988 4206 0
2 552 122 0 0.92723876 218.90001 0 1989 4207 0
2 552 122 0 0.93172961 245.83 0 1990 4208 0
2 552 122 0 0.94063282 205.98001 0 1991 4209 0
2 552 122 0 0.959759 312.98999 0 1992 4210 0
2 552 122 0 0.96511096 284.34 0 1993 4211 0
2 552 122 0 0.96528137 231.04001 0 1994 4212 0
2 552 122 0 0.95886528 227.38 0 1995 4213 0
2 552 122 0 0.9538703 285.47998 0 1996 4214 0
2 552 122 0 0.9412815 314.89001 0 1997 4215 0
2 552 122 0 0.9320721 280.52002 0 1998 4216 0
2 552 122 0 0.92136908 236.81 0 1999 4217 0
2 552 122 0 0.9417904 232.39 0 2000 4218 0
2 552 122 0 0.94385415 144.73001 0 2001 4219 0
2 552 122 0 0.89135599 175.45999 0 2002 4220 0
2 552 122 0 0.97285438 70.379997 0 2003 4221 0
2 552 122 0 0.94941765 120.94 0 2004 4222 0
2 552 122 0 0.97091031 147.39 0 2005 4223 0
2 552 122 0 0.96943784 159.67 0 2006 4224 0
2 553 123 0 0.99719501 7.1099997 0 1969 4225 0
2 553 123 0 0.99738735 6.9099998 0 1970 4226 0
2 553 123 0 0.99718547 8.4400005 0 1971 4227 0
2 553 123 0 0.99715036 6.4200001 0 1972 4228 0
2 553 123 0 0.99616551 13.24 0 1973 4229 0
2 553 123 0 0.99576974 16.73 0 1974 4230 0
2 553 123 0 0.99282157 21.810001 0 1975 4231 0
2 553 123 0 0.99358422 19.01 0 1976 4232 0
2 553 123 0 0.99211848 32.209999 0 1977 4233 0
2 553 123 0 0.99114537 28.290001 0 1978 4234 0
2 553 123 0 0.99151677 37.689999 0 1979 4235 0
2 553 123 0 0.98970705 44.309998 0 1980 4236 0
2 553 123 0 0.98764402 82.329994 0 1981 4237 0
2 553 123 0 0.99126428 42.790001 0 1982 4238 0
2 553 123 0 0.99239224 24.959999 0 1983 4239 0
2 553 123 0 0.99349338 43.130001 0 1984 4240 0
2 553 123 0 0.99005848 43.260002 0 1985 4241 0
2 553 123 0 0.99316502 30.75 0 1986 4242 0
2 553 123 0 0.99319714 36.25 0 1987 4243 0
2 553 123 0 0.99365389 62.599998 0 1988 4244 0
2 553 123 0 0.99340838 55.400002 0 1989 4245 0
2 553 123 0 0.99453992 65.090004 0 1990 4246 0
2 553 123 0 0.99462724 137.87 0 1991 4247 0
2 553 123 0 0.99522293 79.07 0 1992 4248 0
2 553 123 0 0.99603367 83.879997 0 1993 4249 0
2 553 123 0 0.99515039 83.490005 0 1994 4250 0
2 553 123 0 0.99491006 56.630001 0 1995 4251 0
2 553 123 0 0.99363911 92.939995 0 1996 4252 0
2 553 123 0 0.99334884 107.37 0 1997 4253 0
2 553 123 0 0.99180257 80.649994 0 1998 4254 0
2 553 123 0 0.99193716 85.459999 0 1999 4255 0
2 553 123 0 0.99794006 73.610001 0 2000 4256 0
2 553 123 0 0.99796832 100.48 0 2001 4257 0
2 553 123 0 0.99525863 109.4 0 2002 4258 0
2 553 123 0 0.99591202 101.17001 0 2003 4259 0
2 553 123 0 0.99608934 88.660004 0 2004 4260 0
2 553 123 0 0.99153638 154.09 0 2005 4261 0
2 553 123 0 0.99107927 114.27 0 2006 4262 0
2 553 123 0 0.99113423 120.36 0 2007 4263 0
2 560 124 0 0.97084749 0 0 1946 4264 0
2 560 124 0 0.97101998 0 0 1947 4265 0
2 560 124 0 0.98141438 644 0 1948 4266 0
2 560 124 0 0.98271507 397 0 1949 4267 0
2 560 124 0 0.9807232 272 0 1950 4268 0
2 560 124 0 0.96108848 395 0 1951 4269 0
2 560 124 0 0.95699722 328 0 1952 4270 0
2 560 124 0 0.95877719 306 0 1953 4271 0
2 560 124 0 0.95966232 335 0 1954 4272 0
2 560 124 0 0.95917153 372 0 1955 4273 0
2 560 124 0 0.95750064 388 0 1956 4274 0
2 560 124 0 0.95451742 396 0 1957 4275 0
2 560 124 0 0.95843339 479 0 1958 4276 0
2 560 124 0 0.9634614 451 0 1959 4277 0
2 560 124 0 0.95138812 506 0 1960 4278 0
2 560 124 0 0.93597597 460 0 1961 4279 0
2 560 124 0 0.91701239 510 0 1962 4280 0
2 560 124 0 0.88496673 559 0 1963 4281 0
2 560 124 0 0.8588143 674 0 1964 4282 0
2 560 124 0 0.84712625 688 0 1965 4283 0
2 560 124 0 0.84795606 686 0 1966 4284 0
2 560 124 0 0.84397167 686 0 1967 4285 0
2 560 124 0 0.83986109 729 0 1968 4286 0
2 560 124 0 0.83996606 764 0 1969 4287 0
2 560 124 0 0.86173797 869.20001 0 1970 4288 0
2 560 124 0 0.8334074 926 0 1971 4289 0
2 560 124 0 0.8263061 947 0 1972 4290 0
2 560 124 0 0.85403901 1146 0 1973 4291 0
2 560 124 0 0.83708638 1813 0 1974 4292 0
2 560 124 0 0.80423164 4125.7998 1 1993 4293 0
2 560 124 0 0.78998876 4303.7998 1 1994 4294 0
2 560 124 0 0.79964459 5061.7002 1 1995 4295 0
2 560 124 0 0.79974937 5541.7998 1 1996 4296 0
2 560 124 0 0.80045199 5615.8999 1 1997 4297 0
2 560 124 0 0.81402689 7038.8501 1 1998 4298 0
2 560 124 0 0.822514 6948.77 1 1999 4299 0
2 560 124 0 0.81506002 7807.0801 1 2000 4300 0
2 560 124 0 0.8234272 7898.6602 1 2001 4301 0
2 560 124 0 0.82312411 7454.6299 1 2002 4302 0
2 560 124 0 0.80384862 8511.3203 1 2003 4303 0
2 560 124 0 0.7992689 10565.471 1 2004 4304 0
2 560 124 0 0.7940762 10782.38 1 2005 4305 0
2 560 124 0 0.79854465 13448.971 1 2006 4306 0
2 560 124 0 0.79476589 16061.67 1 2007 4307 0
2 565 125 0 0.98654556 38.400002 0 1995 4308 0
2 565 125 0 0.98366743 50.200001 0 1996 4309 0
2 565 125 0 0.97987789 90.900002 0 1997 4310 0
2 565 125 0 0.98448867 105.60001 0 1998 4311 0
2 565 125 0 0.98275912 232.79999 0 1999 4312 0
2 565 125 0 0.9744854 124.4 0 2000 4313 0
2 565 125 0 0.97768229 294.29999 0 2001 4314 0
2 565 125 0 0.97974843 116.7 0 2002 4315 0
2 565 125 0 0.97185665 155.8 0 2003 4316 0
2 565 125 0 0.96796167 323.40002 0 2004 4317 0
2 565 125 0 0.96974182 247.09999 0 2005 4318 0
2 565 125 0 0.96769184 245.60001 0 2006 4319 0
2 565 125 0 0.96536875 350.70001 0 2007 4320 0
2 570 126 0 1 4 0 1974 4321 0
2 570 126 0 1 2 0 1975 4322 0
2 570 126 0 1 5 0 1976 4323 0
2 570 126 0 1 3.5999999 0 1977 4324 0
2 570 126 0 0.99933213 5 0 1978 4325 0
2 570 126 0 0.99747521 5.5 0 1979 4326 0
2 570 126 0 1 7.9000001 0 1980 4327 0
2 570 126 0 0.99608856 8.8000002 0 1981 4328 0
2 570 126 0 0.99665755 6.3000002 0 1982 4329 0
2 570 126 0 0.99438322 7.0999999 0 1983 4330 0
2 570 126 0 0.99202687 11.8 0 1984 4331 0
2 570 126 0 0.99671566 6.8000002 0 1985 4332 0
2 570 126 0 0.99359679 8 0 1986 4333 0
2 570 126 0 0.99603707 6.9000001 0 1987 4334 0
2 570 126 0 0.99569196 4.4000001 0 1988 4335 0
2 570 126 0 0.99375266 24.02 0 1989 4336 0
2 570 126 0 0.99478412 27.9 0 1990 4337 0
2 570 126 0 0.99528235 32 0 1991 4338 0
2 570 126 0 0.99392337 58.600002 0 1992 4339 0
2 570 126 0 0.99663883 61.899998 1 1993 4340 0
2 570 126 0 0.9945091 69.199997 1 1994 4341 0
2 570 126 0 0.9940716 67 1 1995 4342 0
2 570 126 0 0.99351799 70.599998 1 1996 4343 0
2 570 126 0 0.99316812 91.900002 1 1997 4344 0
2 570 126 0 0.99140984 105.9 0 1998 4345 0
2 570 126 0 0.99238646 112.8 0 1999 4346 0
2 570 126 0 0.99342525 144.5 0 2000 4347 0
2 570 126 0 0.99397457 224.8 0 2001 4348 0
2 570 126 0 0.99471873 344.79999 1 2002 4349 0
2 570 126 0 0.9935596 424.5 1 2003 4350 0
2 570 126 0 0.99286479 498.60001 1 2004 4351 0
2 570 126 0 0.9929409 425 1 2005 4352 0
2 570 126 0 0.99323583 432.19998 1 2006 4353 0
2 570 126 0 0.99297696 469.39999 1 2007 4354 0
2 571 127 0 1 5 0 1974 4355 0
2 571 127 0 1 23 0 1975 4356 0
2 571 127 0 1 57 0 1976 4357 0
2 571 127 0 0.99815094 52.5 0 1977 4358 0
2 571 127 0 0.99700582 66 0 1978 4359 0
2 571 127 0 0.99472803 66.5 0 1979 4360 0
2 571 127 0 0.98951423 94.799995 0 1980 4361 0
2 571 127 0 0.99115825 141.2 0 1981 4362 0
2 571 127 0 0.99243885 23.9 0 1982 4363 0
2 571 127 0 0.99303818 48.299999 0 1983 4364 0
2 571 127 0 0.99404931 76.699997 0 1984 4365 0
2 571 127 0 0.99448812 45.599998 0 1985 4366 0
2 571 127 0 0.99364412 22.6 0 1986 4367 0
2 571 127 0 0.99271756 35.799999 0 1987 4368 0
2 571 127 0 0.99086326 50.299999 0 1988 4369 0
2 571 127 0 0.98050743 47.16 0 1989 4370 0
2 571 127 0 0.97896796 33.400002 0 1990 4371 0
2 571 127 0 0.98682129 44.299999 0 1991 4372 0
2 571 127 0 0.9775731 33.300003 0 1993 4373 0
2 571 127 0 0.97216415 36.5 0 1994 4374 0
2 571 127 0 0.97111046 57.400002 0 1995 4375 0
2 571 127 0 0.96828824 56.400002 0 1996 4376 0
2 571 127 0 0.96373409 68.199997 1 1997 4377 0
2 571 127 0 0.96044594 56 1 1998 4378 0
2 571 127 0 0.96046555 52.899998 1 1999 4379 0
2 571 127 0 0.95707226 74.699997 1 2000 4380 0
2 571 127 0 0.9631508 64.300003 1 2001 4381 0
2 571 127 0 0.96078527 61.900002 1 2002 4382 0
2 571 127 0 0.95438015 40.200001 1 2003 4383 0
2 571 127 0 0.95587832 128.20001 1 2004 4384 0
2 571 127 0 0.95775265 247 1 2005 4385 0
2 571 127 0 0.95996207 280.29999 1 2006 4386 0
2 571 127 0 0.95956498 242.8 1 2007 4387 0
2 572 128 0 0.9989329 20 0 1974 4388 0
2 572 128 0 0.99905187 16 0 1975 4389 0
2 572 128 0 0.99761552 11 0 1976 4390 0
2 572 128 0 0.99679899 15.9 0 1977 4391 0
2 572 128 0 0.99585968 16.9 0 1978 4392 0
2 572 128 0 0.99588197 25.799999 0 1979 4393 0
2 572 128 0 0.9959777 68.5 0 1980 4394 0
2 572 128 0 0.99383318 78.600006 0 1981 4395 0
2 572 128 0 0.99408007 31.099998 0 1982 4396 0
2 572 128 0 0.99464744 17.300001 0 1983 4397 0
2 572 128 0 0.99708986 24.5 0 1984 4398 0
2 572 128 0 0.99742514 17.5 0 1985 4399 0
2 572 128 0 0.9974224 24.200001 0 1986 4400 0
2 572 128 0 0.99772 16.799999 0 1987 4401 0
2 572 128 0 0.99745232 26.900002 0 1988 4402 0
2 572 128 0 0.99658132 9.0200005 0 1989 4403 0
2 572 128 0 0.99708432 42.100002 0 1990 4404 0
2 572 128 0 0.99739951 35.799999 0 1991 4405 0
2 572 128 0 0.99589872 25.9 0 1993 4406 0
2 572 128 0 0.99540818 46.600002 0 1994 4407 0
2 572 128 0 0.99497938 38.400002 0 1995 4408 0
2 572 128 0 0.99427134 34.799999 0 1996 4409 0
2 572 128 0 0.99400353 52.399998 0 1997 4410 0
2 572 128 0 0.99261659 35 0 1998 4411 0
2 572 128 0 0.9939239 52.300003 0 1999 4412 0
2 580 129 0 0.98572928 37.099998 0 1965 4413 0
2 580 129 0 0.98265648 34.099998 0 1966 4414 0
2 580 129 0 0.98154128 34 0 1967 4415 0
2 580 129 0 0.98128051 48.599998 0 1968 4416 0
2 580 129 0 0.98115838 45.369999 0 1969 4417 0
2 580 129 0 0.98332852 43.68 0 1970 4418 0
2 580 129 0 0.98421878 52.369999 0 1971 4419 0
2 580 129 0 0.98270172 46.91 0 1972 4420 0
2 580 129 0 0.98151809 56.669998 0 1973 4421 0
2 580 129 0 0.97888649 84.639999 0 1974 4422 0
2 580 129 0 0.97783095 65.470001 0 1975 4423 0
2 580 129 0 0.97606063 76.739998 0 1976 4424 0
2 580 129 0 0.97489178 91.459999 0 1977 4425 0
2 580 129 0 0.97331321 126.89 0 1978 4426 0
2 580 129 0 0.96611208 143.82001 0 1979 4427 0
2 580 129 0 0.96661633 118.04 0 1980 4428 0
2 580 129 0 0.96654433 92.179993 0 1981 4429 0
2 580 129 0 0.97718573 89.279999 0 1982 4430 0
2 580 129 0 0.9796676 100.77 0 1983 4431 0
2 580 129 0 0.98366094 96.720001 0 1984 4432 0
2 580 129 0 0.9843725 77.169998 0 1985 4433 0
2 580 129 0 0.9831726 102.18001 0 1986 4434 0
2 580 129 0 0.98906553 107.73 0 1987 4435 0
2 580 129 0 0.99031287 63.540001 0 1988 4436 0
2 580 129 0 0.9896214 49.23 0 1989 4437 0
2 580 129 0 0.98933178 54.719997 0 1990 4438 0
2 580 129 0 0.99206805 78.029999 0 1991 4439 0
2 580 129 0 0.99271369 82.849998 1 1992 4440 0
2 580 129 0 0.99214363 72.919998 1 1993 4441 0
2 580 129 0 0.98835135 79.740005 1 1994 4442 0
2 580 129 0 0.99243224 80.589996 1 1995 4443 0
2 580 129 0 0.99044847 73.459999 1 1996 4444 0
2 580 129 0 0.9899056 91.57 1 1997 4445 0
2 580 129 0 0.98658276 95.489998 0 1998 4446 0
2 580 129 0 0.94797122 239.5 0 2002 4447 0
2 580 129 0 0.94567764 431.76001 0 2003 4448 0
2 580 129 0 0.95289558 533.15997 0 2004 4449 0
2 580 129 0 0.98658371 373.51001 0 2005 4450 0
2 580 129 0 0.98747373 347.27002 0 2006 4451 0
2 580 129 0 0.98321062 451.05002 0 2007 4452 0
2 581 130 0 0.99877024 3.5 0 1980 4453 0
2 581 130 0 0.99881065 4.21 0 1981 4454 0
2 581 130 0 0.99928445 6.4699998 0 1982 4455 0
2 581 130 0 0.99944043 2.6499999 0 1984 4456 0
2 581 130 0 0.99903148 7.6399999 0 1987 4457 0
2 590 131 0 0.99909037 34.849998 1 1975 4458 0
2 590 131 0 0.99924093 30.26 1 1976 4459 0
2 590 131 0 0.99925041 35.41 1 1977 4460 0
2 590 131 0 0.99924278 47.07 1 1983 4461 0
2 590 131 0 0.99901676 64.440002 1 1984 4462 0
2 590 131 0 0.99932778 92.190002 1 1985 4463 0
2 590 131 0 0.99903518 141.09 1 1986 4464 0
2 590 131 0 0.99903983 171.5 1 1987 4465 0
2 590 131 0 0.99878365 323.19 1 1988 4466 0
2 590 131 0 0.99856311 193.03 1 1989 4467 0
2 590 131 0 0.998164 233.23001 1 1990 4468 0
2 590 131 0 0.99832886 175.89 1 1991 4469 0
2 590 131 0 0.99779618 168.82001 1 1992 4470 0
2 590 131 0 0.99792242 250.31 1 1993 4471 0
2 590 131 0 0.99786991 277.47 1 1994 4472 0
2 590 131 0 0.99732161 294.25 1 1995 4473 0
2 590 131 0 0.99301904 301.70999 1 1996 4474 0
2 590 131 0 0.99277675 320.58002 1 1997 4475 0
2 590 131 0 0.98788434 360.81 1 1998 4476 0
2 590 131 0 0.98776919 353.25 1 1999 4477 0
2 591 132 0 0.9980678 34.699997 1 1982 4478 1
2 591 132 0 0.99758077 5.9000001 1 1983 4479 0
2 591 132 0 0.99785566 3 1 1984 4480 0
2 591 132 0 0.99781591 15.7 1 1985 4481 0
2 591 132 0 0.9975974 10.42 1 1986 4482 0
2 591 132 0 0.99718106 17.5 1 1987 4483 0
2 591 132 0 0.99727196 10 1 1989 4484 0
2 591 132 0 0.99706662 5.23 1 1991 4485 0
2 591 132 0 0.997311 5.8000002 1 1992 4486 0
2 591 132 0 0.99766332 23.01 1 1993 4487 0
2 591 132 0 0.99759644 10.75 1 1994 4488 0
2 591 132 0 0.99677712 29.209999 1 2005 4489 0
2 600 133 0 0.94831228 58.799999 0 1961 4490 0
2 600 133 0 0.93985403 69.300003 0 1962 4491 0
2 600 133 0 0.92325532 52.099998 0 1963 4492 0
2 600 133 0 0.92113233 48.799999 0 1964 4493 0
2 600 133 0 0.92258412 60.5 0 1965 4494 0
2 600 133 0 0.91916841 67.800003 0 1966 4495 0
2 600 133 0 0.91839218 66.599998 0 1967 4496 0
2 600 133 0 0.91168356 87.099998 0 1968 4497 0
2 600 133 0 0.91599792 52.259998 0 1969 4498 0
2 600 133 0 0.91694576 88.540001 0 1970 4499 0
2 600 133 0 0.90559256 107.03 0 1971 4500 0
2 600 133 0 0.89669669 71.869995 0 1972 4501 0
2 600 133 0 0.88749176 134.58 0 1973 4502 0
2 600 133 0 0.84894443 192.2 0 1974 4503 0
2 600 133 0 0.85399991 207.87 0 1975 4504 0
2 600 133 0 0.83462834 242.16 0 1976 4505 0
2 600 133 0 0.82864261 225.48 0 1977 4506 0
2 600 133 0 0.83317435 297.85001 0 1978 4507 0
2 600 133 0 0.82596159 261.51001 0 1979 4508 0
2 600 133 0 0.82101727 317.48999 0 1980 4509 0
2 600 133 0 0.83402395 345.23999 0 1981 4510 0
2 600 133 0 0.83484113 308.81998 0 1982 4511 0
2 600 133 0 0.85324955 392.95001 0 1983 4512 0
2 600 133 0 0.90860307 517.90997 0 1984 4513 0
2 600 133 0 0.92118859 279.47 0 1985 4514 0
2 600 133 0 0.89932102 477.50998 0 1986 4515 0
2 600 133 0 0.89163607 438.52002 0 1987 4516 0
2 600 133 0 0.86794102 433.57999 0 1988 4517 0
2 600 133 0 0.86341023 606.21002 0 1989 4518 0
2 600 133 0 0.84489095 551.5 0 1990 4519 0
2 600 133 0 0.89285266 563.07001 0 1991 4520 0
2 600 133 0 0.8904199 629.79999 0 1992 4521 0
2 600 133 0 0.89578056 893.34998 0 1993 4522 0
2 600 133 0 0.89161205 828.89001 0 1994 4523 0
2 600 133 0 0.87677354 814.73004 0 1995 4524 0
2 600 133 0 0.87196404 887.31995 0 1996 4525 0
2 600 133 0 0.86930507 841.35999 0 1997 4526 0
2 600 133 0 0.84070623 980.14001 0 1998 4527 0
2 600 133 0 0.83884436 986.84998 0 1999 4528 0
2 600 133 0 0.86196846 1108.5601 0 2000 4529 0
2 600 133 0 0.87164676 875 0 2001 4530 0
2 600 133 0 0.85776412 934.28003 0 2002 4531 0
2 600 133 0 0.8448205 992.41998 0 2003 4532 0
2 600 133 0 0.84249932 1287.55 0 2004 4533 0
2 600 133 0 0.8482244 1158.99 0 2005 4534 0
2 600 133 0 0.85215336 1522.37 0 2006 4535 0
2 600 133 0 0.85030651 2553.3901 0 2007 4536 0
2 615 134 0 0.89816648 54 0 1967 4537 1
2 615 134 0 0.90052181 73.400002 0 1968 4538 0
2 615 134 0 0.90349412 91.800003 0 1969 4539 1
2 615 134 0 0.90712541 111.9 0 1970 4540 0
2 615 134 0 0.91115153 122.87 0 1971 4541 0
2 615 134 0 0.90972078 213.95 0 1972 4542 0
2 615 134 0 0.90491015 477.35999 0 1973 4543 0
2 615 134 0 0.87494367 1678.3 0 1974 4544 0
2 615 134 0 0.87235904 2352.22 0 1975 4545 0
2 615 134 0 0.86457962 2976.1401 0 1976 4546 0
2 615 134 0 0.86276215 3887.6399 0 1977 4547 0
2 615 134 0 0.85292405 4284.1299 0 1978 4548 0
2 615 134 0 0.84607381 6007.4697 0 1979 4549 0
2 615 134 0 0.84042257 7631.2803 0 1980 4550 0
2 615 134 0 0.85875064 6120.0303 0 1981 4551 0
2 615 134 0 0.86595857 3607.5798 0 1982 4552 0
2 615 134 0 0.86628735 4440.4199 0 1983 4553 0
2 615 134 0 0.87814236 4351.25 0 1984 4554 0
2 615 134 0 0.87787515 3068.97 0 1985 4555 0
2 615 134 0 0.86261493 2691.3301 0 1986 4556 0
2 615 134 0 0.85823852 2638.8799 0 1987 4557 0
2 615 134 0 0.8640843 2791.53 0 1988 4558 0
2 615 134 0 0.88170409 3082.24 0 1989 4559 0
2 615 134 0 0.87834829 3970.6899 0 1990 4560 0
2 615 134 0 0.91051549 3038.3801 0 1991 4561 0
2 615 134 0 0.83586341 2648.05 0 1992 4562 0
2 615 134 0 0.88841701 3022.25 0 1993 4563 0
2 615 134 0 0.8748706 3036.27 0 1994 4564 0
2 615 134 0 0.86340827 3225.0698 0 1995 4565 0
2 615 134 0 0.83237791 3201.5 0 1996 4566 0
2 615 134 0 0.81313688 3567.1001 0 1997 4567 0
2 615 134 0 0.76755607 2790.4299 0 1998 4568 0
2 615 134 0 0.76981419 2757.53 0 1999 4569 0
2 615 134 0 0.77419519 3841.3401 0 2000 4570 0
2 615 134 0 0.77121198 3930.8701 0 2001 4571 0
2 615 134 0 0.81302971 3720.8 0 2002 4572 0
2 615 134 0 0.8096211 5662.54 0 2003 4573 0
2 615 134 0 0.79266441 8995.9102 0 2004 4574 0
2 615 134 0 0.79902405 12111.8 0 2005 4575 0
2 615 134 0 0.79996192 17300.98 0 2006 4576 0
2 615 134 0 0.77656275 20549.84 0 2007 4577 0
2 616 135 0 0.97496212 32.5 0 1961 4578 0
2 616 135 0 0.97781551 36.5 0 1962 4579 0
2 616 135 0 0.97393066 25.4 0 1963 4580 0
2 616 135 0 0.96806091 26.299999 0 1964 4581 0
2 616 135 0 0.97540081 44.900002 0 1965 4582 0
2 616 135 0 0.97171247 44 0 1966 4583 0
2 616 135 0 0.97316468 71.300003 0 1967 4584 0
2 616 135 0 0.96902722 48.5 0 1968 4585 0
2 616 135 0 0.97016084 51.080002 0 1969 4586 0
2 616 135 0 0.96887779 54.689999 0 1970 4587 0
2 616 135 0 0.96838886 56.34 0 1971 4588 0
2 616 135 0 0.96602219 64.050003 0 1972 4589 0
2 616 135 0 0.96459073 98.800003 0 1973 4590 0
2 616 135 0 0.96418315 116.48 0 1974 4591 0
2 616 135 0 0.9554559 123.55 0 1975 4592 0
2 616 135 0 0.95506936 153.86 0 1976 4593 0
2 616 135 0 0.94919944 124.83 0 1977 4594 0
2 616 135 0 0.94533783 117.11 0 1978 4595 0
2 616 135 0 0.94688761 271.70999 0 1979 4596 0
2 616 135 0 0.92018706 269.77002 0 1980 4597 0
2 616 135 0 0.94021827 291.62 0 1981 4598 0
2 616 135 0 0.93009782 312.26999 0 1982 4599 0
2 616 135 0 0.9248144 317.25 0 1983 4600 0
2 616 135 0 0.92103934 242.99001 0 1984 4601 0
2 616 135 0 0.92430097 171.64999 0 1985 4602 0
2 616 135 0 0.9120574 200.37999 0 1986 4603 0
2 616 135 0 0.91455466 232.34 0 1987 4604 0
2 616 135 0 0.91231054 307.69 0 1988 4605 0
2 616 135 0 0.91899711 283.07001 0 1989 4606 0
2 616 135 0 0.929618 332.60001 0 1990 4607 0
2 616 135 0 0.92792344 282.91 0 1991 4608 0
2 616 135 0 0.92199618 371.66 0 1992 4609 0
2 616 135 0 0.94787836 401.66 0 1993 4610 0
2 616 135 0 0.95029652 491.48999 0 1994 4611 0
2 616 135 0 0.94153494 466.67999 0 1995 4612 0
2 616 135 0 0.93249393 428.78998 0 1996 4613 0
2 616 135 0 0.93717593 361.58002 0 1997 4614 0
2 616 135 0 0.92842877 344.82001 0 1998 4615 0
2 616 135 0 0.93082708 458.61002 0 1999 4616 0
2 616 135 0 0.93008804 501.79001 0 2000 4617 0
2 616 135 0 0.92822611 522.44 0 2001 4618 0
2 616 135 0 0.93263656 398.75 0 2002 4619 0
2 616 135 0 0.92569953 376.35001 0 2003 4620 0
2 616 135 0 0.92391014 585.03998 0 2004 4621 0
2 616 135 0 0.92523372 572.15002 0 2005 4622 0
2 616 135 0 0.92575282 923.38 0 2006 4623 0
2 616 135 0 0.93292636 1124.0599 0 2007 4624 0
2 620 136 0 0.99502265 23.700001 0 1959 4625 0
